method,1.0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1
baseline,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665
SVT,0.45416666666666666,0.4666666666666667,0.4666666666666667,0.475,0.45,0.48541666666666666,0.4708333333333333,0.48541666666666666,0.49166666666666664,0.49583333333333335
